entry_date,entry_price,position,stop_loss,profit_target,trailing_stop,exit_date,exit_price,pnl,exit_reason
2024-10-01 06:30:00,2637.94,LONG,2636.52375,2645.0212500000002,2636.52375,2024-10-01 09:30:00,2645.0212500000002,0.2684386301432247,Profit Target
2024-10-01 12:00:00,2647.02,LONG,2645.3581249999997,2655.3293750000003,2645.3581249999997,2024-10-01 14:00:00,2648.6281249999997,0.06075227992231813,Stop Loss
2024-10-01 16:30:00,2667.51,LONG,2664.36,2683.26,2664.36,2024-10-01 17:30:00,2664.36,-0.11808765477917947,Stop Loss
2024-10-01 19:00:00,2664.96,LONG,2660.28,2688.36,2660.28,2024-10-01 20:30:00,2663.2531249999997,-0.06404880373440161,Stop Loss
2024-10-01 22:30:00,2658.63,SHORT,2661.78875,2642.83625,2661.78875,2024-10-01 23:30:00,2661.78875,-0.11881119223058696,Stop Loss
2024-10-02 03:00:00,2659.91,SHORT,2661.133125,2653.7943749999995,2661.133125,2024-10-02 04:00:00,2658.47625,0.05390219969847442,Stop Loss
2024-10-02 11:00:00,2651.91,SHORT,2654.211875,2640.4006249999998,2654.211875,2024-10-02 14:00:00,2651.3006250000003,0.022978720997301767,Stop Loss
2024-10-02 15:00:00,2645.42,SHORT,2647.585,2634.595,2647.585,2024-10-02 15:30:00,2647.585,-0.08183955666774892,Stop Loss
2024-10-02 20:00:00,2648.12,SHORT,2651.11625,2633.13875,2651.11625,2024-10-02 20:30:00,2651.11625,-0.1131463075691489,Stop Loss
2024-10-03 05:30:00,2655.78,SHORT,2657.116875,2649.095625,2657.116875,2024-10-03 06:30:00,2655.5543749999997,0.008495620872229293,Stop Loss
2024-10-03 07:30:00,2654.94,SHORT,2656.314375,2648.0681250000002,2656.314375,2024-10-03 09:00:00,2654.0881249999998,0.03208641249897516,Stop Loss
2024-10-03 10:00:00,2648.88,SHORT,2650.78,2639.38,2650.78,2024-10-03 13:00:00,2645.4587500000002,0.1291583612696639,Stop Loss
2024-10-03 14:00:00,2644.46,SHORT,2646.599375,2633.7631250000004,2646.599375,2024-10-03 14:30:00,2646.599375,-0.08090025941022913,Stop Loss
2024-10-03 15:30:00,2642.36,SHORT,2644.84625,2629.92875,2644.84625,2024-10-03 16:00:00,2644.84625,-0.09409202379690607,Stop Loss
2024-10-03 18:00:00,2651.4,LONG,2647.501875,2670.890625,2647.501875,2024-10-03 23:30:00,2656.3575,0.1869766915591756,Stop Loss
2024-10-04 03:00:00,2656.81,LONG,2656.03125,2660.70375,2656.03125,2024-10-04 05:00:00,2660.70375,0.14655733755895914,Profit Target
2024-10-04 07:00:00,2662.93,LONG,2661.6825,2669.1674999999996,2661.6825,2024-10-04 09:00:00,2666.033125,0.11653047582925917,Stop Loss
2024-10-04 11:00:00,2660.26,SHORT,2661.8975,2652.0725,2661.8975,2024-10-04 13:00:00,2659.10625,0.043369820994955385,Stop Loss
2024-10-04 15:00:00,2656.75,SHORT,2658.27875,2649.10625,2658.27875,2024-10-04 15:30:00,2649.10625,0.28771054860262285,Profit Target
2024-10-04 17:00:00,2650.43,SHORT,2654.72,2628.9799999999996,2654.72,2024-10-04 17:30:00,2654.72,-0.16186052829163433,Stop Loss
2024-10-04 18:30:00,2653.18,SHORT,2659.220625,2622.976875,2659.220625,2024-10-04 22:30:00,2649.0425,0.15594494154184105,Stop Loss
2024-10-07 02:00:00,2651.38,LONG,2649.8587500000003,2658.98625,2649.8587500000003,2024-10-07 03:30:00,2649.8587500000003,-0.05737578166840595,Stop Loss
2024-10-07 05:30:00,2645.23,SHORT,2646.94875,2636.63625,2646.94875,2024-10-07 06:30:00,2646.94875,-0.06497544636950285,Stop Loss
2024-10-07 14:00:00,2656.85,LONG,2654.715625,2667.5218749999995,2654.715625,2024-10-07 15:00:00,2655.078125,-0.06669081807403161,Stop Loss
2024-10-08 02:00:00,2643.8,SHORT,2645.4768750000003,2635.4156250000005,2645.4768750000003,2024-10-08 04:30:00,2642.301875,0.056665594976929905,Stop Loss
2024-10-09 09:00:00,2615.88,SHORT,2617.91125,2605.72375,2617.91125,2024-10-09 10:00:00,2614.95625,0.035313164212422865,Stop Loss
2024-10-09 13:30:00,2621.1,LONG,2619.02125,2631.4937499999996,2619.02125,2024-10-09 14:30:00,2619.2843749999997,-0.06926958147343414,Stop Loss
2024-10-09 19:00:00,2611.11,SHORT,2614.1425,2595.9475,2614.1425,2024-10-09 22:30:00,2608.52625,0.09895216976688981,Stop Loss
2024-10-10 05:30:00,2615.21,LONG,2613.796875,2622.2756249999998,2613.796875,2024-10-10 06:30:00,2613.796875,-0.05403485762137788,Stop Loss
2024-10-10 07:30:00,2613.85,LONG,2612.231875,2621.9406249999997,2612.231875,2024-10-10 09:30:00,2614.306875,0.017479006063864003,Stop Loss
2024-10-10 10:30:00,2616.69,LONG,2615.06,2624.84,2615.06,2024-10-10 14:00:00,2616.45625,-0.008933041361409745,Stop Loss
2024-10-10 19:00:00,2627.34,LONG,2622.7000000000003,2650.54,2622.7000000000003,2024-10-10 19:30:00,2622.7000000000003,-0.1766044744874996,Stop Loss
2024-10-10 20:30:00,2623.82,LONG,2620.881875,2638.5106250000003,2620.881875,2024-10-11 05:00:00,2638.5106250000003,0.5598945430707969,Profit Target
2024-10-11 10:30:00,2645.39,LONG,2643.673125,2653.974375,2643.673125,2024-10-11 11:00:00,2643.673125,-0.06490063846918878,Stop Loss
2024-10-11 11:30:00,2639.2,SHORT,2641.2418749999997,2628.9906249999995,2641.2418749999997,2024-10-11 13:30:00,2639.16375,0.0013735222794655348,Stop Loss
2024-10-11 14:30:00,2644.7,LONG,2642.820625,2654.0968749999997,2642.820625,2024-10-11 15:30:00,2643.52625,-0.044381215260707346,Stop Loss
2024-10-11 16:30:00,2649.72,LONG,2647.12625,2662.6887499999993,2647.12625,2024-10-11 21:00:00,2657.861875,0.3072730326223244,Stop Loss
2024-10-14 01:00:00,2649.89,SHORT,2651.640625,2641.1368749999997,2651.640625,2024-10-14 05:00:00,2648.01375,0.07080482586068855,Stop Loss
2024-10-14 05:30:00,2655.12,LONG,2653.14625,2664.98875,2653.14625,2024-10-14 09:00:00,2664.98875,0.3716875320136224,Profit Target
2024-10-14 17:00:00,2649.49,SHORT,2652.394375,2634.968125,2652.394375,2024-10-14 20:00:00,2648.72,0.029062196875624436,Stop Loss
2024-10-15 02:30:00,2649.37,SHORT,2650.75875,2642.42625,2650.75875,2024-10-15 04:00:00,2649.348125,0.0008256679889901771,Stop Loss
2024-10-15 06:00:00,2647.42,SHORT,2649.136875,2638.835625,2649.136875,2024-10-15 08:30:00,2641.321875,0.23034218220002803,Stop Loss
2024-10-15 13:00:00,2655.78,LONG,2653.795625,2665.701875,2653.795625,2024-10-15 13:30:00,2653.795625,-0.0747191032389731,Stop Loss
2024-10-15 15:00:00,2655.75,LONG,2653.3849999999998,2667.5750000000003,2653.3849999999998,2024-10-15 15:30:00,2653.3849999999998,-0.08905205685777037,Stop Loss
2024-10-15 20:30:00,2663.6,LONG,2660.5162499999997,2679.01875,2660.5162499999997,2024-10-15 22:30:00,2664.1793749999997,0.021751576813327823,Stop Loss
2024-10-16 08:30:00,2669.43,LONG,2667.9849999999997,2676.6549999999997,2667.9849999999997,2024-10-16 09:00:00,2676.6549999999997,0.27065703165094834,Profit Target
2024-10-16 14:00:00,2678.04,LONG,2676.163125,2687.424375,2676.163125,2024-10-16 16:30:00,2679.67375,0.061005436811995474,Stop Loss
2024-10-16 17:30:00,2672.19,SHORT,2675.5,2655.64,2675.5,2024-10-16 19:30:00,2671.7168749999996,0.017705514952171687,Stop Loss
2024-10-16 22:30:00,2674.72,LONG,2673.19,2682.3699999999994,2673.19,2024-10-17 04:30:00,2682.3699999999994,0.28601124603695477,Profit Target
2024-10-17 10:30:00,2682.0,LONG,2680.050625,2691.746875,2680.050625,2024-10-17 12:00:00,2681.03,-0.03616703952273676,Stop Loss
2024-10-17 13:00:00,2686.81,LONG,2684.455,2698.5849999999996,2684.455,2024-10-17 14:30:00,2685.185625,-0.06045738254658396,Stop Loss
2024-10-17 20:00:00,2692.23,LONG,2688.785,2709.455,2688.785,2024-10-18 03:30:00,2693.861875,0.06061424915404837,Stop Loss
2024-10-18 10:30:00,2702.28,SHORT,2704.254375,2692.4081250000004,2704.254375,2024-10-18 11:30:00,2704.254375,-0.07306330210044042,Stop Loss
2024-10-18 13:30:00,2712.45,LONG,2710.4525,2722.4375,2710.4525,2024-10-18 14:00:00,2710.4525,-0.07364191044996021,Stop Loss
2024-10-18 15:00:00,2714.4,LONG,2712.33875,2724.70625,2712.33875,2024-10-18 15:30:00,2712.33875,-0.07593759210139257,Stop Loss
2024-10-18 16:30:00,2713.65,LONG,2710.866875,2727.5656249999997,2710.866875,2024-10-21 03:30:00,2722.230625,0.3162023473918911,Stop Loss
2024-10-21 09:30:00,2730.3,LONG,2728.7743750000004,2737.928125,2728.7743750000004,2024-10-21 10:00:00,2728.7743750000004,-0.055877559242565406,Stop Loss
2024-10-21 11:00:00,2732.63,LONG,2730.67375,2742.41125,2730.67375,2024-10-21 13:00:00,2733.230625,0.02197974112851123,Stop Loss
2024-10-21 14:00:00,2736.33,LONG,2734.0881249999998,2747.539375,2734.0881249999998,2024-10-21 16:00:00,2736.245625,-0.003083509664401189,Stop Loss
2024-10-21 20:30:00,2722.82,SHORT,2725.776875,2708.035625,2725.776875,2024-10-21 22:00:00,2718.6875,0.15177279438230082,Stop Loss
2024-10-22 03:00:00,2723.49,LONG,2722.4525,2728.6775,2722.4525,2024-10-22 05:00:00,2728.6775,0.19047251871679355,Profit Target
2024-10-22 09:00:00,2735.54,LONG,2733.624375,2745.1181250000004,2733.624375,2024-10-22 12:00:00,2734.6331250000003,-0.033151589814064956,Stop Loss
2024-10-22 13:00:00,2735.07,LONG,2733.1468750000004,2744.685625,2733.1468750000004,2024-10-22 14:00:00,2736.8468749999997,0.06496634455423676,Stop Loss
2024-10-22 15:00:00,2736.13,LONG,2733.751875,2748.020625,2733.751875,2024-10-22 16:30:00,2736.690625,0.020489706263959413,Stop Loss
2024-10-22 17:30:00,2741.86,LONG,2738.95625,2756.3787500000003,2738.95625,2024-10-22 18:30:00,2738.95625,-0.10590438607368521,Stop Loss
2024-10-22 19:30:00,2745.32,LONG,2742.680625,2758.5168750000003,2742.680625,2024-10-23 02:30:00,2746.781875,0.05324971223755204,Stop Loss
2024-10-23 20:00:00,2715.76,SHORT,2720.13875,2693.86625,2720.13875,2024-10-24 01:00:00,2716.755625,-0.036661008336508503,Stop Loss
2024-10-24 03:30:00,2721.23,LONG,2720.07375,2727.01125,2720.07375,2024-10-24 04:30:00,2725.0968749999997,0.14210026348378155,Stop Loss
2024-10-24 07:00:00,2725.86,LONG,2724.0818750000003,2734.750625,2724.0818750000003,2024-10-24 09:30:00,2734.750625,0.3261585334536623,Profit Target
2024-10-24 14:30:00,2738.53,LONG,2736.98,2746.28,2736.98,2024-10-24 16:30:00,2740.6925,0.078965722486148,Stop Loss
2024-10-24 18:30:00,2731.1,SHORT,2734.939375,2711.903125,2734.939375,2024-10-24 19:30:00,2731.934375,-0.030550876936029772,Stop Loss
2024-10-24 22:30:00,2736.88,LONG,2734.9,2746.78,2734.9,2024-10-25 01:30:00,2734.9,-0.0723451521440479,Stop Loss
2024-10-25 09:30:00,2732.19,LONG,2730.471875,2740.780625,2730.471875,2024-10-25 10:00:00,2730.471875,-0.0628845358485271,Stop Loss
2024-10-25 10:30:00,2726.4,SHORT,2728.18125,2717.4937500000005,2728.18125,2024-10-25 12:30:00,2720.285,0.2242884389671448,Stop Loss
2024-10-25 15:30:00,2731.48,LONG,2729.08,2743.48,2729.08,2024-10-25 16:00:00,2729.08,-0.08786445443496166,Stop Loss
2024-10-25 17:00:00,2734.89,LONG,2731.828125,2750.199375,2731.828125,2024-10-25 18:30:00,2738.270625,0.12361100446453921,Stop Loss
2024-10-25 19:30:00,2739.21,LONG,2736.2275,2754.1225000000004,2736.2275,2024-10-25 21:30:00,2742.508125,0.120404240638717,Stop Loss
2024-10-25 22:30:00,2742.46,LONG,2740.81625,2750.67875,2740.81625,2024-10-28 01:00:00,2744.069375,0.05868362710850841,Stop Loss
2024-10-28 03:00:00,2734.06,SHORT,2736.478125,2721.969375,2736.478125,2024-10-28 04:30:00,2730.043125,0.146919782301771,Stop Loss
2024-10-28 06:00:00,2732.83,SHORT,2735.10875,2721.4362499999997,2735.10875,2024-10-28 07:30:00,2731.85875,0.03554008116128901,Stop Loss
2024-10-28 11:30:00,2731.96,SHORT,2734.614375,2718.688125,2734.614375,2024-10-28 13:30:00,2731.725625,0.008579005549129564,Stop Loss
2024-10-28 19:00:00,2743.8,LONG,2741.47625,2755.4187500000003,2741.47625,2024-10-28 21:00:00,2741.47625,-0.08469093957285581,Stop Loss
2024-10-28 22:00:00,2742.51,LONG,2740.960625,2750.256875,2740.960625,2024-10-29 04:30:00,2750.256875,0.28247390164483693,Profit Target
2024-10-29 06:30:00,2751.69,LONG,2749.53,2762.4900000000002,2749.53,2024-10-29 08:30:00,2752.440625,0.02727869055017561,Stop Loss
2024-10-29 09:30:00,2755.76,LONG,2753.670625,2766.2068750000003,2753.670625,2024-10-29 10:00:00,2753.670625,-0.07581846750079897,Stop Loss
2024-10-29 11:30:00,2754.61,LONG,2752.315625,2766.0818750000003,2752.315625,2024-10-29 12:30:00,2752.9743750000002,-0.05937773405309248,Stop Loss
2024-10-29 14:00:00,2747.85,SHORT,2750.15125,2736.34375,2750.15125,2024-10-29 14:30:00,2750.15125,-0.08374729333842756,Stop Loss
2024-10-29 15:30:00,2749.11,SHORT,2751.3943750000003,2737.688125,2751.3943750000003,2024-10-29 16:00:00,2751.3943750000003,-0.08309507440590524,Stop Loss
2024-10-29 19:00:00,2768.64,LONG,2764.780625,2787.936875,2764.780625,2024-10-30 05:00:00,2780.316875,0.421754904935279,Stop Loss
2024-10-30 12:30:00,2784.51,LONG,2782.47125,2794.70375,2782.47125,2024-10-30 13:30:00,2782.98,-0.05494683086073312,Stop Loss
2024-10-30 16:30:00,2777.5,SHORT,2780.215625,2763.921875,2780.215625,2024-10-30 17:30:00,2780.13375,-0.09482448244824351,Stop Loss
2024-10-30 18:30:00,2784.67,LONG,2781.23375,2801.85125,2781.23375,2024-10-30 22:00:00,2786.07625,0.0504997001440027,Stop Loss
2024-10-31 04:00:00,2788.13,LONG,2787.0368750000002,2793.5956250000004,2787.0368750000002,2024-10-31 04:30:00,2787.0368750000002,-0.039206385641984864,Stop Loss
2024-10-31 05:30:00,2787.06,LONG,2785.540625,2794.656875,2785.540625,2024-10-31 06:00:00,2785.540625,-0.054515331568027035,Stop Loss
2024-10-31 06:30:00,2784.48,SHORT,2786.146875,2776.145625,2786.146875,2024-10-31 07:30:00,2783.768125,0.025565814802044316,Stop Loss
2024-10-31 09:30:00,2779.77,SHORT,2781.439375,2771.4231250000003,2781.439375,2024-10-31 10:00:00,2781.439375,-0.06005442896354538,Stop Loss
2024-10-31 11:00:00,2778.45,SHORT,2780.345625,2768.971875,2780.345625,2024-10-31 13:30:00,2779.36625,-0.03297701956127403,Stop Loss
2024-11-01 06:00:00,2749.91,LONG,2748.405625,2757.4318749999998,2748.405625,2024-11-01 09:00:00,2753.5306250000003,0.1316633998931046,Stop Loss
2024-11-01 11:00:00,2754.09,LONG,2752.4,2762.54,2752.4,2024-11-01 12:30:00,2752.4,-0.06136328151948754,Stop Loss
2024-11-01 15:00:00,2749.73,SHORT,2751.82125,2739.27375,2751.82125,2024-11-01 15:30:00,2751.82125,-0.07605292155956932,Stop Loss
2024-11-01 19:00:00,2743.5,SHORT,2747.850625,2721.7468750000003,2747.850625,2024-11-04 01:00:00,2735.739375,0.28287315472935637,Stop Loss
2024-11-04 03:00:00,2738.04,SHORT,2739.72625,2729.60875,2739.72625,2024-11-04 03:30:00,2739.72625,-0.06158602503981681,Stop Loss
2024-11-04 04:00:00,2738.47,SHORT,2740.394375,2728.8481249999995,2740.394375,2024-11-04 05:00:00,2740.394375,-0.07027190365423228,Stop Loss
2024-11-04 09:30:00,2735.75,SHORT,2737.824375,2725.378125,2737.824375,2024-11-04 11:00:00,2735.685625,0.0023531024399132683,Stop Loss
2024-11-04 13:30:00,2740.57,LONG,2738.108125,2752.879375,2738.108125,2024-11-04 15:00:00,2740.979375,0.01493758597662994,Stop Loss
2024-11-04 17:30:00,2738.51,SHORT,2741.2406250000004,2724.856875,2741.2406250000004,2024-11-04 19:00:00,2737.0675,0.0526746296343672,Stop Loss
2024-11-05 01:30:00,2735.96,SHORT,2736.828125,2731.6193749999998,2736.828125,2024-11-05 04:30:00,2731.6193749999998,0.15865089401892837,Profit Target
2024-11-05 07:00:00,2735.64,LONG,2733.71875,2745.24625,2733.71875,2024-11-05 07:30:00,2733.71875,-0.0702303665686959,Stop Loss
2024-11-05 08:30:00,2737.75,LONG,2735.944375,2746.778125,2735.944375,2024-11-05 09:30:00,2738.84125,0.039859373573187674,Stop Loss
2024-11-05 10:30:00,2742.42,LONG,2740.0750000000003,2754.145,2740.0750000000003,2024-11-05 11:30:00,2740.350625,-0.07545798965876985,Stop Loss
2024-11-05 15:00:00,2741.89,LONG,2740.0074999999997,2751.3025,2740.0074999999997,2024-11-05 17:00:00,2745.6975,0.13886406821573244,Stop Loss
2024-11-05 19:00:00,2743.13,LONG,2739.551875,2761.020625,2739.551875,2024-11-06 02:00:00,2744.36625,0.04506713134266065,Stop Loss
2024-11-06 04:30:00,2737.34,SHORT,2740.674375,2720.668125,2740.674375,2024-11-06 06:00:00,2735.39875,0.07091738695230805,Stop Loss
2024-11-06 10:30:00,2724.37,SHORT,2731.2643749999997,2689.8981249999997,2731.2643749999997,2024-11-06 15:00:00,2689.8981249999997,1.2653154674291738,Profit Target
2024-11-06 18:00:00,2667.92,SHORT,2674.505,2634.995,2674.505,2024-11-06 20:00:00,2667.9131249999996,0.00025769138506743556,Stop Loss
2024-11-06 22:00:00,2662.57,SHORT,2664.953125,2650.6543750000005,2664.953125,2024-11-07 01:00:00,2661.220625,0.05067941875707442,Stop Loss
2024-11-07 03:00:00,2650.57,SHORT,2653.326875,2636.7856250000004,2653.326875,2024-11-07 04:00:00,2652.1793749999997,-0.06071807196186274,Stop Loss
2024-11-07 08:00:00,2656.08,SHORT,2658.45125,2644.22375,2658.45125,2024-11-07 09:00:00,2658.45125,-0.08927630191862239,Stop Loss
2024-11-07 11:00:00,2664.54,LONG,2661.504375,2679.718125,2661.504375,2024-11-07 15:00:00,2679.718125,0.5696339705915434,Profit Target
2024-11-07 19:00:00,2699.21,LONG,2695.649375,2717.013125,2695.649375,2024-11-07 20:30:00,2696.0675,-0.11642295338265371,Stop Loss
2024-11-07 22:00:00,2707.26,LONG,2703.6868750000003,2725.1256250000006,2703.6868750000003,2024-11-08 03:00:00,2706.064375,-0.044163656242854066,Stop Loss
2024-11-08 05:00:00,2695.47,SHORT,2697.7956249999997,2683.8418749999996,2697.7956249999997,2024-11-08 09:00:00,2683.8418749999996,0.4313950813772805,Profit Target
2024-11-08 14:00:00,2688.43,SHORT,2690.8849999999998,2676.1549999999997,2690.8849999999998,2024-11-08 14:30:00,2690.8849999999998,-0.09131723719791579,Stop Loss
2024-11-08 18:00:00,2687.05,SHORT,2690.9118750000002,2667.7406250000004,2690.9118750000002,2024-11-08 19:30:00,2687.1618750000002,-0.004163487839826374,Stop Loss
2024-11-08 22:30:00,2685.03,SHORT,2686.670625,2676.8268749999997,2686.670625,2024-11-11 01:30:00,2684.32375,0.02630324428405574,Stop Loss
2024-11-11 03:00:00,2675.62,SHORT,2677.5325,2666.0574999999994,2677.5325,2024-11-11 06:30:00,2671.205,0.16500848401491855,Stop Loss
2024-11-11 12:30:00,2661.84,SHORT,2664.6225,2647.9275000000002,2664.6225,2024-11-11 13:00:00,2664.6225,-0.10453295464790519,Stop Loss
2024-11-11 14:00:00,2660.81,SHORT,2663.848125,2645.6193749999998,2663.848125,2024-11-11 15:30:00,2645.6193749999998,0.5709022816360501,Profit Target
2024-11-12 02:30:00,2623.94,LONG,2622.66625,2630.30875,2622.66625,2024-11-12 03:00:00,2622.66625,-0.04854341181581272,Stop Loss
2024-11-12 05:30:00,2618.9,SHORT,2621.051875,2608.140625,2621.051875,2024-11-12 07:30:00,2608.140625,0.4108356561915343,Profit Target
2024-11-12 11:00:00,2594.52,SHORT,2598.265,2575.7949999999996,2598.265,2024-11-12 12:30:00,2595.5631249999997,-0.04020493193344784,Stop Loss
