Date,Open,High,Low,Close,Volume
2023-10-24 21:00:00,14874.2,14901.9,14870.7,14897.9,2295
2023-10-24 22:00:00,14897.4,14914.8,14891.2,14906.9,2142
2023-10-24 23:00:00,14906.4,14954.0,14893.4,14900.5,4206
2023-10-25 01:00:00,14887.4,14901.4,14870.8,14898.3,1439
2023-10-25 02:00:00,14897.9,14903.7,14889.4,14896.6,894
2023-10-25 03:00:00,14896.4,14905.9,14881.2,14895.2,1396
2023-10-25 04:00:00,14895.7,14906.1,14888.6,14901.1,1141
2023-10-25 05:00:00,14900.6,14906.0,14895.5,14905.1,768
2023-10-25 06:00:00,14905.6,14909.7,14880.7,14882.8,828
2023-10-25 07:00:00,14882.9,14888.8,14880.2,14888.8,486
2023-10-25 08:00:00,14888.3,14892.1,14854.6,14859.5,970
2023-10-25 09:00:00,14859.0,14898.9,14849.1,14867.9,1445
2023-10-25 10:00:00,14869.4,14891.45,14817.65,14835.15,5276
2023-10-25 11:00:00,14834.65,14866.95,14807.6,14856.95,3922
2023-10-25 12:00:00,14856.9,14868.9,14821.4,14844.9,3349
2023-10-25 13:00:00,14843.9,14882.95,14816.95,14880.9,3092
2023-10-25 14:00:00,14879.4,14902.45,14877.4,14889.45,2231
2023-10-25 15:00:00,14888.95,14917.05,14859.55,14860.05,3160
2023-10-25 16:00:00,14859.55,14876.05,14793.15,14817.65,5207
2023-10-25 17:00:00,14817.6,14882.65,14787.15,14876.15,7409
2023-10-25 18:00:00,14876.65,14936.1,14873.9,14874.9,5746
2023-10-25 19:00:00,14875.4,14875.9,14841.4,14847.9,3312
2023-10-25 20:00:00,14847.4,14854.9,14820.9,14839.4,3905
2023-10-25 21:00:00,14839.9,14844.9,14813.4,14825.4,2604
2023-10-25 22:00:00,14824.9,14834.9,14811.9,14819.4,2875
2023-10-25 23:00:00,14818.9,14864.0,14809.7,14817.1,4451
2023-10-26 01:00:00,14769.3,14784.5,14754.9,14781.1,1997
2023-10-26 02:00:00,14780.7,14782.5,14748.9,14776.0,1633
2023-10-26 03:00:00,14775.8,14791.6,14746.4,14751.4,1400
2023-10-26 04:00:00,14752.4,14777.0,14750.2,14763.0,1266
2023-10-26 05:00:00,14764.0,14766.5,14737.1,14751.6,1174
2023-10-26 06:00:00,14752.1,14772.4,14751.6,14767.3,975
2023-10-26 07:00:00,14767.8,14771.6,14753.0,14765.4,722
2023-10-26 08:00:00,14764.9,14779.0,14742.0,14753.0,1213
2023-10-26 09:00:00,14754.0,14787.2,14737.7,14744.8,2025
2023-10-26 10:00:00,14743.8,14748.8,14662.9,14716.85,7063
2023-10-26 11:00:00,14716.35,14744.35,14679.85,14684.85,4586
2023-10-26 12:00:00,14685.35,14738.85,14662.4,14693.85,4520
2023-10-26 13:00:00,14694.35,14724.4,14669.85,14675.85,3419
2023-10-26 14:00:00,14675.35,14688.9,14651.9,14684.85,3232
2023-10-26 15:00:00,14685.35,14794.4,14670.9,14792.4,5674
2023-10-26 16:00:00,14793.4,14795.9,14736.85,14746.35,7755
2023-10-26 17:00:00,14745.35,14776.35,14693.35,14767.85,7655
2023-10-26 18:00:00,14768.35,14776.4,14713.2,14729.2,4927
2023-10-26 19:00:00,14729.7,14729.7,14658.7,14661.7,3974
2023-10-26 20:00:00,14661.2,14699.2,14655.7,14697.7,4258
2023-10-26 21:00:00,14696.7,14736.7,14690.7,14736.2,4002
2023-10-26 22:00:00,14736.7,14743.7,14673.7,14677.7,4118
2023-10-26 23:00:00,14675.7,14707.8,14654.0,14687.5,3736
2023-10-27 01:00:00,14714.9,14725.1,14710.1,14724.3,833
2023-10-27 02:00:00,14724.6,14738.7,14724.5,14736.4,1200
2023-10-27 03:00:00,14736.1,14736.6,14707.1,14722.3,1359
2023-10-27 04:00:00,14720.3,14747.4,14718.2,14743.9,1020
2023-10-27 05:00:00,14744.0,14757.4,14744.0,14745.7,839
2023-10-27 06:00:00,14745.8,14749.6,14729.3,14737.0,635
2023-10-27 07:00:00,14737.1,14748.9,14725.8,14745.9,481
2023-10-27 08:00:00,14746.4,14764.7,14739.7,14760.1,880
2023-10-27 09:00:00,14759.6,14770.7,14740.8,14742.3,1552
2023-10-27 10:00:00,14742.3,14766.4,14706.35,14745.65,5518
2023-10-27 11:00:00,14745.15,14819.15,14736.15,14814.15,3596
2023-10-27 12:00:00,14814.2,14825.7,14774.65,14801.2,2908
2023-10-27 13:00:00,14801.7,14822.6,14768.1,14768.1,2304
2023-10-27 14:00:00,14767.1,14782.6,14697.75,14698.75,3310
2023-10-27 15:00:00,14698.8,14786.75,14691.8,14763.8,4285
2023-10-27 16:00:00,14764.3,14802.8,14703.25,14736.75,5853
2023-10-27 17:00:00,14739.75,14764.75,14664.25,14682.8,7723
2023-10-27 18:00:00,14681.8,14722.3,14665.8,14681.6,4708
2023-10-27 19:00:00,14681.1,14684.1,14652.1,14652.6,3296
2023-10-27 20:00:00,14652.1,14660.6,14613.1,14621.6,4108
2023-10-27 21:00:00,14620.6,14627.1,14588.6,14595.1,3457
2023-10-27 22:00:00,14594.6,14615.1,14588.1,14595.1,2605
2023-10-30 01:00:00,14646.4,14658.6,14641.6,14645.7,1363
2023-10-30 02:00:00,14645.2,14647.0,14632.2,14643.4,1029
2023-10-30 03:00:00,14643.0,14674.6,14641.5,14671.8,1141
2023-10-30 04:00:00,14671.3,14684.2,14661.8,14680.5,1326
2023-10-30 05:00:00,14680.0,14681.5,14662.3,14670.8,847
2023-10-30 06:00:00,14671.8,14682.6,14665.5,14678.7,638
2023-10-30 07:00:00,14678.2,14678.7,14661.9,14668.8,551
2023-10-30 08:00:00,14670.3,14690.8,14669.4,14690.8,855
2023-10-30 09:00:00,14690.3,14718.7,14688.8,14713.3,673
2023-10-30 10:00:00,14713.8,14747.0,14694.4,14736.5,1695
2023-10-30 11:00:00,14745.0,14798.25,14728.25,14756.3,5345
2023-10-30 12:00:00,14755.8,14800.25,14755.8,14777.3,3457
2023-10-30 13:00:00,14777.8,14798.3,14749.75,14777.8,2799
2023-10-30 14:00:00,14777.3,14800.75,14762.75,14785.5,2250
2023-10-30 15:00:00,14784.0,14786.0,14734.95,14746.95,3001
