Date,Open,High,Low,Close,Volume
2019-02-08 12:00:00,25045.97,25066.97,24969.97,24977.97,116275
2019-02-08 16:00:00,24978.57,25013.97,24878.17,25002.77,402180
2019-02-08 20:00:00,25001.97,25115.97,24984.97,25110.77,178526
2019-02-11 00:00:00,25093.56,25099.56,25039.36,25083.76,115600
2019-02-11 04:00:00,25083.76,25087.56,25040.56,25085.56,102140
2019-02-11 08:00:00,25085.56,25235.76,25061.16,25187.76,186520
2019-02-11 12:00:00,25187.76,25246.76,25093.36,25110.56,231560
2019-02-11 16:00:00,25110.56,25139.76,25025.96,25050.76,350200
2019-02-11 20:00:00,25050.76,25073.76,25003.76,25044.36,164366
2019-02-12 00:00:00,25055.97,25185.57,25048.17,25174.97,146460
2019-02-12 04:00:00,25175.37,25197.97,25157.97,25176.37,104980
2019-02-12 08:00:00,25177.57,25235.97,25159.37,25229.57,157980
2019-02-12 12:00:00,25229.37,25307.97,25225.37,25298.37,164160
2019-02-12 16:00:00,25298.97,25462.97,25253.97,25455.97,242100
2019-02-12 20:00:00,25455.97,25456.97,25396.57,25432.77,127146
2019-02-13 00:00:00,25455.31,25535.51,25448.31,25510.91,139060
2019-02-13 04:00:00,25510.91,25557.51,25509.11,25543.71,93220
2019-02-13 08:00:00,25543.71,25547.91,25460.91,25486.91,130320
2019-02-13 12:00:00,25486.91,25621.31,25471.91,25576.91,183680
2019-02-13 16:00:00,25576.91,25630.91,25485.71,25516.91,284520
2019-02-13 20:00:00,25516.51,25612.91,25508.91,25510.91,142360
2019-02-14 00:00:00,25500.65,25524.25,25453.45,25474.25,143760
2019-02-14 04:00:00,25474.25,25569.45,25473.25,25561.65,120480
2019-02-14 08:00:00,25561.85,25618.65,25551.25,25572.85,169900
2019-02-14 12:00:00,25572.45,25608.25,25304.25,25383.85,280740
2019-02-14 16:00:00,25383.85,25539.25,25351.85,25512.25,421414
2019-02-14 20:00:00,25512.25,25560.25,25411.05,25411.45,212026
2019-02-15 00:00:00,25419.17,25419.57,25329.97,25340.17,166780
2019-02-15 04:00:00,25339.97,25351.77,25314.37,25319.97,108820
2019-02-15 08:00:00,25320.17,25455.17,25275.77,25440.57,207780
2019-02-15 12:00:00,25440.57,25733.57,25440.17,25721.57,305920
2019-02-15 16:00:00,25721.97,25812.57,25702.77,25777.17,328840
2019-02-15 20:00:00,25776.97,25906.17,25776.17,25894.17,138446
2019-02-18 00:00:00,25924.84,25924.84,25878.64,25918.64,126960
2019-02-18 04:00:00,25918.64,25940.84,25895.44,25918.64,109094
2019-02-18 08:00:00,25918.24,25931.24,25853.24,25908.24,142560
2019-02-18 12:00:00,25908.24,25924.64,25890.44,25912.24,119320
2019-02-18 16:00:00,25913.24,25920.04,25861.24,25908.84,86301
2019-02-19 00:00:00,25890.85,25934.05,25872.25,25916.45,112920
2019-02-19 04:00:00,25916.85,25917.45,25876.85,25897.25,90940
2019-02-19 08:00:00,25897.45,25911.25,25837.25,25867.45,156500
2019-02-19 12:00:00,25867.65,25884.05,25797.85,25875.85,192160
2019-02-19 16:00:00,25875.85,25941.85,25823.85,25909.85,232160
2019-02-19 20:00:00,25910.85,25966.85,25861.85,25889.65,125686
2019-02-20 00:00:00,25887.06,25923.06,25869.66,25893.26,96040
2019-02-20 04:00:00,25893.26,25898.66,25847.66,25884.06,101338
2019-02-20 08:00:00,25884.06,25906.86,25833.46,25873.66,170820
2019-02-20 12:00:00,25873.66,25922.66,25842.06,25919.06,159360
2019-02-20 16:00:00,25918.66,25966.66,25854.66,25947.66,258480
2019-02-20 20:00:00,25947.26,25991.66,25846.46,25969.66,260506
2019-02-21 00:00:00,25961.5,26033.9,25923.9,26033.1,123000
2019-02-21 04:00:00,26033.1,26091.1,26020.5,26045.3,137280
2019-02-21 08:00:00,26045.5,26055.9,25987.1,26004.1,162060
2019-02-21 12:00:00,26004.9,26017.5,25831.7,25874.3,261380
2019-02-21 16:00:00,25874.3,25915.5,25822.1,25879.1,329420
2019-02-21 20:00:00,25879.1,25887.9,25762.9,25843.3,184606
2019-02-22 00:00:00,25849.71,25867.51,25818.11,25829.71,129460
2019-02-22 04:00:00,25829.71,25879.31,25816.91,25875.31,98400
2019-02-22 08:00:00,25874.31,25969.51,25842.51,25953.11,166620
2019-02-22 12:00:00,25953.31,25985.31,25916.31,25963.31,196380
2019-02-22 16:00:00,25963.31,26055.31,25953.51,26006.31,229560
2019-02-22 20:00:00,26006.71,26050.91,25913.31,26049.31,185026
