Date,Open,High,Low,Close,Volume
2023-11-09 08:00:00,1950.11,1950.36,1948.86,1949.24,2510
2023-11-09 09:00:00,1949.23,1950.46,1948.62,1949.37,2960
2023-11-09 10:00:00,1949.29,1949.65,1944.59,1948.45,4410
2023-11-09 11:00:00,1948.38,1949.67,1946.4,1946.84,2923
2023-11-09 12:00:00,1946.84,1948.38,1945.23,1947.02,2326
2023-11-09 13:00:00,1947.01,1949.23,1946.1,1948.73,2039
2023-11-09 14:00:00,1948.75,1948.87,1945.03,1945.78,4163
2023-11-09 15:00:00,1945.79,1951.33,1944.83,1950.56,7369
2023-11-09 16:00:00,1950.57,1958.83,1948.62,1958.16,7907
2023-11-09 17:00:00,1958.16,1964.91,1955.42,1962.95,7661
2023-11-09 18:00:00,1962.95,1963.68,1959.78,1960.57,4658
2023-11-09 19:00:00,1960.58,1964.1,1960.07,1961.86,4307
2023-11-09 20:00:00,1961.82,1965.53,1958.31,1963.0,7414
2023-11-09 21:00:00,1963.01,1963.01,1956.09,1958.38,6510
2023-11-09 22:00:00,1958.38,1960.06,1956.98,1957.23,2639
2023-11-09 23:00:00,1957.22,1958.55,1956.94,1958.3,883
2023-11-10 01:00:00,1958.18,1959.68,1957.91,1959.1,1784
2023-11-10 02:00:00,1959.11,1960.61,1958.44,1960.48,2442
2023-11-10 03:00:00,1960.44,1960.75,1958.67,1959.06,3297
2023-11-10 04:00:00,1959.07,1959.97,1956.41,1958.28,2400
2023-11-10 05:00:00,1958.2,1960.46,1957.67,1959.48,1958
2023-11-10 06:00:00,1959.48,1959.58,1957.46,1957.73,1461
2023-11-10 07:00:00,1957.74,1957.77,1956.32,1957.3,1512
2023-11-10 08:00:00,1957.28,1958.19,1955.58,1956.96,2224
2023-11-10 09:00:00,1956.96,1957.13,1953.62,1955.31,3790
2023-11-10 10:00:00,1955.32,1957.18,1954.66,1954.88,3978
2023-11-10 11:00:00,1954.85,1955.29,1953.53,1953.91,3039
2023-11-10 12:00:00,1953.92,1954.35,1951.47,1954.0,3032
2023-11-10 13:00:00,1953.99,1953.99,1947.11,1948.17,3966
2023-11-10 14:00:00,1948.17,1949.14,1943.28,1947.33,5441
2023-11-10 15:00:00,1947.31,1948.56,1943.03,1946.12,8169
2023-11-10 16:00:00,1946.16,1947.58,1941.15,1942.47,8447
2023-11-10 17:00:00,1942.42,1946.77,1939.64,1942.0,9427
2023-11-10 18:00:00,1942.06,1943.4,1937.16,1939.49,5797
2023-11-10 19:00:00,1939.49,1940.06,1936.56,1936.74,3647
2023-11-10 20:00:00,1936.75,1937.7,1932.93,1935.91,4078
2023-11-10 21:00:00,1935.95,1937.27,1934.98,1935.4,2543
2023-11-10 22:00:00,1935.41,1936.58,1934.51,1936.12,1971
2023-11-10 23:00:00,1936.09,1937.71,1935.77,1936.97,1058
2023-11-13 01:00:00,1940.31,1940.89,1919.39,1940.28,1485
2023-11-13 02:00:00,1940.21,1941.82,1939.28,1939.29,2775
2023-11-13 03:00:00,1939.21,1940.78,1937.98,1940.28,3857
2023-11-13 04:00:00,1940.32,1941.23,1937.54,1937.54,3130
2023-11-13 05:00:00,1937.61,1938.01,1933.93,1935.29,2949
2023-11-13 06:00:00,1935.29,1935.88,1934.19,1935.72,1090
2023-11-13 07:00:00,1935.7,1939.71,1935.7,1939.07,2556
2023-11-13 08:00:00,1939.09,1940.11,1938.49,1938.7,2324
2023-11-13 09:00:00,1938.7,1941.22,1937.72,1938.74,4010
2023-11-13 10:00:00,1938.75,1939.27,1935.96,1936.57,4167
2023-11-13 11:00:00,1936.59,1940.43,1936.06,1938.18,3795
2023-11-13 12:00:00,1938.16,1939.64,1937.05,1939.52,2859
2023-11-13 13:00:00,1939.54,1939.72,1937.19,1937.95,3111
2023-11-13 14:00:00,1937.93,1938.43,1935.38,1936.25,3725
2023-11-13 15:00:00,1936.22,1938.09,1933.97,1936.02,7005
2023-11-13 16:00:00,1936.02,1936.16,1932.44,1932.64,7761
2023-11-13 17:00:00,1932.64,1938.88,1931.64,1938.43,8825
2023-11-13 18:00:00,1938.44,1946.52,1938.18,1945.81,6637
2023-11-13 19:00:00,1945.77,1949.16,1944.84,1945.74,4456
2023-11-13 20:00:00,1945.74,1947.84,1944.81,1947.83,3085
2023-11-13 21:00:00,1947.83,1948.05,1945.73,1946.19,2126
2023-11-13 22:00:00,1946.23,1946.75,1945.17,1946.61,2169
2023-11-13 23:00:00,1946.61,1946.63,1945.98,1946.01,684
2023-11-14 01:00:00,1946.16,1946.55,1945.61,1946.51,758
2023-11-14 02:00:00,1946.51,1947.27,1945.85,1946.8,1360
2023-11-14 03:00:00,1946.83,1948.39,1945.42,1945.65,2589
2023-11-14 04:00:00,1945.65,1946.65,1944.4,1945.84,2765
2023-11-14 05:00:00,1945.68,1945.99,1944.66,1944.82,1750
2023-11-14 06:00:00,1944.82,1945.47,1943.87,1944.75,1157
2023-11-14 07:00:00,1944.73,1945.26,1943.77,1944.42,1673
2023-11-14 08:00:00,1944.42,1945.96,1944.14,1944.64,2045
2023-11-14 09:00:00,1944.64,1946.51,1944.3,1945.58,2268
2023-11-14 10:00:00,1945.65,1946.04,1944.31,1945.4,2878
2023-11-14 11:00:00,1945.4,1947.99,1945.27,1947.16,4090
2023-11-14 12:00:00,1947.2,1948.15,1946.19,1946.85,2910
2023-11-14 13:00:00,1946.83,1947.17,1945.21,1945.97,2524
2023-11-14 14:00:00,1945.97,1946.62,1944.74,1945.13,2805
2023-11-14 15:00:00,1945.15,1959.0,1944.3,1954.32,10787
2023-11-14 16:00:00,1954.3,1970.81,1953.59,1967.75,12726
2023-11-14 17:00:00,1967.67,1969.17,1962.27,1964.41,9243
2023-11-14 18:00:00,1964.4,1966.53,1963.23,1964.16,6979
2023-11-14 19:00:00,1964.19,1965.08,1961.87,1962.19,5663
2023-11-14 20:00:00,1962.19,1964.35,1961.64,1962.73,3809
2023-11-14 21:00:00,1962.75,1963.84,1962.31,1963.74,2311
2023-11-14 22:00:00,1963.73,1964.49,1962.99,1963.75,2198
2023-11-14 23:00:00,1963.74,1963.95,1962.56,1962.93,734
2023-11-15 01:00:00,1962.65,1963.17,1962.19,1962.44,959
2023-11-15 02:00:00,1962.51,1963.75,1961.58,1963.56,2384
2023-11-15 03:00:00,1963.58,1963.97,1961.56,1962.65,3775
2023-11-15 04:00:00,1962.67,1964.58,1962.55,1964.42,3628
2023-11-15 05:00:00,1964.42,1967.05,1964.38,1966.86,2788
2023-11-15 06:00:00,1966.86,1967.92,1966.45,1967.49,1762
2023-11-15 07:00:00,1967.5,1967.62,1965.86,1966.88,2658
2023-11-15 08:00:00,1966.92,1970.55,1966.82,1969.6,3123
2023-11-15 09:00:00,1969.7,1970.97,1967.2,1970.29,4215
2023-11-15 10:00:00,1970.31,1972.56,1969.79,1971.52,5494
2023-11-15 11:00:00,1971.5,1972.18,1969.97,1971.49,4510
2023-11-15 12:00:00,1971.44,1974.04,1971.29,1973.11,3583
2023-11-15 13:00:00,1973.13,1973.56,1971.88,1972.99,2955
2023-11-15 14:00:00,1972.99,1973.39,1970.27,1971.61,4256
2023-11-15 15:00:00,1971.48,1975.15,1963.41,1965.6,10418
2023-11-15 16:00:00,1965.63,1966.65,1955.4,1957.45,10157
2023-11-15 17:00:00,1957.38,1964.46,1957.16,1963.1,8779
2023-11-15 18:00:00,1963.13,1963.71,1959.15,1962.33,6763
2023-11-15 19:00:00,1962.31,1963.17,1960.44,1961.42,4420
2023-11-15 20:00:00,1961.42,1962.1,1959.16,1960.5,3840
2023-11-15 21:00:00,1960.5,1962.17,1960.41,1961.78,2048
2023-11-15 22:00:00,1961.79,1962.27,1959.0,1959.42,2312
2023-11-15 23:00:00,1959.42,1960.45,1959.13,1959.32,872
2023-11-16 01:00:00,1960.38,1960.94,1959.62,1960.45,1039
2023-11-16 02:00:00,1960.54,1961.34,1958.82,1959.6,1400
2023-11-16 03:00:00,1959.6,1959.81,1957.61,1958.41,3203
2023-11-16 04:00:00,1958.41,1961.02,1956.51,1960.77,3354
2023-11-16 05:00:00,1960.75,1962.13,1960.4,1961.41,1773
2023-11-16 06:00:00,1961.38,1962.57,1960.78,1962.57,1199
2023-11-16 07:00:00,1962.5,1963.86,1962.1,1962.87,1866
2023-11-16 08:00:00,1962.89,1967.33,1962.75,1966.94,2715
2023-11-16 09:00:00,1966.94,1967.82,1965.7,1966.57,3150
2023-11-16 10:00:00,1966.48,1967.52,1964.82,1967.42,4055
2023-11-16 11:00:00,1967.43,1968.57,1965.89,1966.23,3493
2023-11-16 12:00:00,1966.24,1966.72,1964.6,1965.09,2595
2023-11-16 13:00:00,1964.99,1966.43,1964.78,1965.54,2122
2023-11-16 14:00:00,1965.53,1965.64,1962.11,1964.34,3525
2023-11-16 15:00:00,1964.35,1972.93,1964.2,1972.1,8504
2023-11-16 16:00:00,1972.08,1982.76,1971.53,1979.67,9744
2023-11-16 17:00:00,1979.6,1986.48,1979.15,1984.93,9923
2023-11-16 18:00:00,1984.93,1987.94,1980.16,1982.03,8085
2023-11-16 19:00:00,1982.01,1983.67,1980.84,1983.38,5360
2023-11-16 20:00:00,1983.42,1985.24,1983.18,1984.21,3652
2023-11-16 21:00:00,1984.2,1984.44,1982.98,1983.33,2548
2023-11-16 22:00:00,1983.32,1984.14,1980.74,1980.84,2595
2023-11-16 23:00:00,1980.84,1981.34,1980.63,1981.07,842
2023-11-17 01:00:00,1981.26,1982.8,1981.02,1982.55,919
2023-11-17 02:00:00,1982.48,1984.92,1981.75,1984.91,1577
